time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7349685259672815	-0.15788504164420888	0.6594646157774412	3.8351565797711906	2.5541721295411296e-22	-8.556617742471825e-22	-9.907576088926258e-22	0.005	-0.015957595294108395	0.0030965173824997697	-0.025630507280495582	4.163374079066551	-0.2780282586099479	-0.09214728682915	-0.27802825860994873	1.9613577986633204	-0.06209733420329662	-0.09214728682914998	-0.06209733420329665	1.3245775949688627	0.0077574501715572215	0.037714590424318184	-0.00042931211959222116	0.033878239962686414	0.008454747686296036	0.012093405539603011	0.008454747686296038	0.011432182055587591	0.004492100419206153	0.01209340553960301	0.004492100419206152	0.027049003878285068
0.005	-0.5511858027618374	2.0439445617225003	-0.08144549385205703	-0.061609643843304	0.637168217657619	5.683433401756681	0.6190684693482451	-0.04590694850941457	-0.05462036785072414	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7349566782492585	-0.1578868207655109	0.6594773937940371	3.835181743336907	-0.004894729696458993	0.006626516713917675	-0.0005584229718137152	0.005020728495396435	-0.0021804330613287384	0.00044147786323174695	-0.0025285520441057727	4.163297912994044	-0.27802676740131343	-0.0920254358327831	-0.27802676740131316	1.9613440138289886	-0.06207788885716638	-0.09202543583278354	-0.062077888857166266	1.3245695555358283	0.004915023226758534	-0.00665398653493049	0.000560651635734219	0.03387758778858293	0.00845427444230197	0.012091620647052435	0.008454274442301969	0.011431947893747118	0.004491298310453519	0.012091620647052437	0.00449129831045352	0.02704755134910747
0.01	-0.6083889988781853	2.006063534361751	-0.08369577194242156	-0.04535357988581873	0.6036343446531004	5.867387863248924	0.6190808479308041	-0.04590782071935623	-0.05460569237242178	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7349050953604541	-0.15787020280093267	0.6595388539584567	3.8352359551053388	-0.011927738673080694	0.0377439961031214	-0.0012671082637100981	0.005101010385261995	0.002475488868185565	-0.00017449049073487208	0.0029351365025735406	4.163148210196514	-0.2780247095944854	-0.09151181259988182	-0.27802470959448394	1.9613154799862342	-0.062070264370739966	-0.09151181259988225	-0.06207026437073978	1.3245391005819762	0.0072536122746246915	-0.03185249263683177	0.0007318173615073393	0.03387412694216986	0.008453005421378725	0.012088315545162305	0.008453005421378727	0.011431549302995713	0.004490550092267761	0.012088315545162303	0.004490550092267761	0.027046459347372022
0.015	-0.5747008788729785	2.1199082748480613	-0.11620548680394643	-0.03396500475108724	0.6100646543916073	6.263591908818078	0.6190784148031068	-0.04590636214851085	-0.05460274279076052	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7348450895992865	-0.15785496755164882	0.6596093567491936	3.8353141380198323	-0.022934431040509233	0.07239490002948949	-0.003078738790272925	0.005197513645775058	-0.0004869411603014951	0.0002916221703987529	0.0005899194563118459	4.162920799780828	-0.278015538413674	-0.09089979598151389	-0.27801553841367393	1.9612699189284954	-0.06204187899919841	-0.09089979598151382	-0.06204187899919851	1.3245023120209336	0.011671561210963447	-0.03674818800827968	0.001907587774000151	0.033870177581700224	0.00845139291089802	0.012083045353992919	0.00845139291089802	0.011430983202542612	0.004488962462094825	0.012083045353992919	0.004488962462094824	0.027043584017530913
0.02	-0.5001837167415617	2.101761536469747	-0.12151507661160325	-0.08093875044867305	0.6855077802938844	6.424120861458038	0.6190636070183103	-0.04590389823836255	-0.054610656074861756	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7347844412236526	-0.15784215213711353	0.659679982979906	3.8354023788829434	-0.03552592327396735	0.10591771356200184	-0.00543220554736085	0.005296185764888333	-0.002961941826572237	0.0004926731608412964	-0.0015826026265414405	4.162651625219519	-0.27800312385851605	-0.09027029764760404	-0.27800312385851583	1.9612151449671213	-0.06199982844263437	-0.09027029764760382	-0.06199982844263448	1.3244644716346043	0.013789775417638293	-0.036937294971221855	0.002553738762862399	0.03386625710046363	0.008449666825491567	0.012076668219326998	0.008449666825491564	0.011430338164316592	0.00448684947073221	0.012076668219326998	0.00448684947073221	0.027039491529292855
0.025	-0.5616578898795315	2.1345001269705786	-0.1449747263582679	-0.12352200829766467	0.812318951838988	6.615762512183407	0.6190567475564926	-0.04590230528552186	-0.0546079088128468	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7347027176108091	-0.15782217078174224	0.6597757794471015	3.8355099453498775	-0.04963324250614584	0.14934387354840098	-0.007669192510879835	0.005427591280231375	-0.0013724768368775524	0.00031841813486124587	0.0005494652737008431	4.162330450494956	-0.27799228243764174	-0.08943498909906154	-0.27799228243764185	1.9611509872599742	-0.061957644576837195	-0.08943498909906135	-0.0619576445768373	1.3244149396041451	0.01624727620445576	-0.04992350762825177	0.002570731834966388	0.03386093394584844	0.0084474346667526	0.012069184249973625	0.0084474346667526	0.011429536709254663	0.0044845375366978565	0.012069184249973627	0.0044845375366978565	0.027035215116669904
0.030000000000000002	-0.5777306985567565	2.2107628420750056	-0.14851343176819376	-0.16200879390805525	0.8945721804474329	6.693224875818457	0.6190622766596233	-0.045903398521918826	-0.054588672244442894	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7345908542053167	-0.15779028196788128	0.659907951031354	3.835641501783254	-0.06484198636265225	0.20587180013538464	-0.009653867191531005	0.005605561246592893	0.0011048032341012418	-0.00021889537037367155	0.003847325529493903	4.16193673236854	-0.27798501826133754	-0.08830246403270316	-0.27798501826133765	1.961073544851272	-0.06191869891439954	-0.08830246403270285	-0.06191869891439967	1.3243493902870103	0.018817400435110848	-0.06868983106196216	0.002496650341983402	0.03385358909758139	0.008444521433662793	0.012060139862107475	0.008444521433662791	0.011428545747989221	0.004482031320239125	0.012060139862107475	0.004482031320239125	0.02703071388755708
0.035	-0.566117664649584	2.1222801847695916	-0.12555764016995863	-0.11298968951175606	0.8432884950626828	6.568215935726836	0.6190707000586291	-0.04590498426390155	-0.054561978469591696	0.6190793712512307	-0.04590915591166772	-0.05460772493799788	0.7344545227212126	-0.15774976233476673	0.6600693649440798	3.835801602317458	-0.08173625436743619	0.27031414867720865	-0.01221533800284371	0.0058229760678235746	0.001683171666705465	-0.0003175021064945039	0.005338777471327978	4.161461295361004	-0.2779719247873955	-0.08691887143250726	-0.2779719247873958	1.960978649958476	-0.061873968539772256	-0.08691887143250708	-0.06187396853977233	1.324270684936523	0.02249434259735251	-0.08400115235909753	0.003401069600886191	0.0338445816505448	0.008441043014123358	0.012049201689642814	0.00844104301412336	0.011427394031069892	0.004479082918686267	0.012049201689642809	0.004479082918686267	0.027025350535965883
0.04	-0.5616298392872066	2.111199437656791	-0.10507814432069142	-0.10188394431784564	0.7415055316071066	6.425903362270732	0.619072292646398	-0.0459052323840205	-0.0545423786318243	0.6186249355053557	-0.04583046784645675	-0.05425848145604401	0.7343059851207974	-0.15770892182833104	0.6602443609691193	3.835982176084773	-0.12546083684256656	0.6024096740447614	-0.13129503278618826	0.007294936299302914	0.0003167002870054763	-5.0096527298161314e-05	0.003919972446356225	4.160920315924251	-0.2779589953879789	-0.08541176199725127	-0.27795899538797925	1.9608721882676174	-0.06181543710490061	-0.0854117619972511	-0.061815437104900735	1.324186068587671	0.026230687498684943	-0.09106135655536934	0.0037690696274678163	0.03383489562309322	0.00843714813386355	0.012036747372245334	0.008437148133863552	0.011426051543564051	0.004475520548019221	0.012036747372245334	0.00447552054801922	0.0270188545364328
0.045	-0.5256120022437156	1.974572111960093	-0.08052811996943741	-0.08921745055550633	0.6401544549057115	6.040457001827491	0.6190679351130886	-0.04590386640471478	-0.05453585975407706	0.6183219783414389	-0.045778009136316106	-0.05402565246807484	0.7341715858903796	-0.15767312637512923	0.6604023528806493	3.8361523930260066	-0.15046273875821098	0.7788757311614227	-0.19278897400423434	0.008448554345536013	-0.0008730968276100412	0.0002727802425640663	0.001303785187630348	4.160413050025036	-0.27794145472750326	-0.08404271108258368	-0.2779414547275034	1.9607722299955108	-0.06175588325467728	-0.08404271108258364	-0.06175588325467724	1.3241107147058138	0.025027011979227284	-0.08236594317477555	0.00405700024099703	0.03382615506974814	0.0084336111763351	0.01202505701011033	0.008433611176335105	0.011424825585673797	0.004472086418429842	0.012025057010110328	0.0044720864184298395	0.02701250442024486
