time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191059597749007	-0.04579326672483741	-0.054509793668031305	0.6191059597749007	-0.04579326672483741	-0.054509793668031305	0.7349966252569656	-0.15785386047973324	0.6594407627622945	3.8352652111471786	7.011884424718e-24	-1.9501073390603542e-23	-3.517162995455625e-21	0.005	-2.0350727559282074e-05	0.0003154974710890097	-8.09617564810272e-06	4.163543415730103	-0.2777243068504428	-0.09226123373725982	-0.2777243068504426	1.961291659615677	-0.062092042655510764	-0.09226123373726026	-0.06209204265551081	1.3245711117993433	-0.00014130132539233437	-0.00015514448743892821	0.0010447563824312375	0.033876258243016016	0.008457529596647377	0.012094745886590425	0.00845752959664738	0.011434184128434624	0.004493541944092241	0.012094745886590427	0.0044935419440922395	0.02705077264242953
0.005	-0.5289600971908144	2.0330214108296656	-0.11351778180990346	-0.1581314680521629	0.7139508067703052	5.741547132892292	0.6191112946608635	-0.04579345909639276	-0.05450196050958313	0.6191815980691207	-0.045826128752323586	-0.0545205622405208	0.734974871966203	-0.1578490780503427	0.6594661523815459	3.83528962481583	0.07580549720840343	-0.02209970677903012	0.14993028777884587	0.005462844231016577	0.0010669387862675065	-3.8488340354759785e-05	0.001566639391882374	4.163481868062095	-0.27772638931746585	-0.0920507669655641	-0.27772638931746535	1.961281060582755	-0.0620868823402646	-0.09205076696556433	-0.062086882340264445	1.3245579994212924	0.0038367985031951828	-0.013059240004468377	1.9867711389635867e-06	0.03387485259106579	0.008456935435561424	0.012093433039122331	0.00845693543556142	0.011433966568373553	0.004493171907094779	0.01209343303912233	0.004493171907094779	0.0270503698945174
0.01	-0.5058355929126228	1.9954260508023804	-0.11006483835881645	-0.17641374410069063	0.6884216424219756	5.7698064782849015	0.6191123342216862	-0.045792243002409305	-0.05449456189354545	0.6192320235986006	-0.04584803677064772	-0.05452774128884728	0.7349463573491921	-0.15784078487101177	0.6594999154286956	3.8353281209096166	0.1226519315528741	-0.02959876924071016	0.24591515688725918	0.00580179000889932	0.00020784595325421402	0.00024319945729475695	0.0014797235148129972	4.163380098936221	-0.2777169468341402	-0.09175664896640741	-0.2777169468341404	1.9612584992886792	-0.06207561852700156	-0.09175664896640758	-0.06207561852700154	1.3245399943925031	0.0054848184999945265	-0.017707270243846274	0.0013239202711432336	0.03387288630906042	0.008456229378740153	0.012091028375451205	0.008456229378740155	0.011433747746677013	0.004492514029031274	0.012091028375451202	0.004492514029031273	0.02704915467896285
0.015	-0.5010942485394969	2.085093324346602	-0.1268793379036701	-0.14620540016388733	0.7019962866357675	5.964161956877556	0.6191127323353505	-0.04579189929647243	-0.05448394416187776	0.619265640618254	-0.045862642116197144	-0.05453252732106493	0.7349046294029553	-0.15782879523945464	0.659549283280156	3.835382867502894	0.1514668406918444	-0.024345769866965093	0.3107003418385075	0.0060478146543618645	7.948260505160974e-05	6.870133684396249e-05	0.0021235462356829723	4.163227397720351	-0.2777062689238402	-0.09132628496931554	-0.27770626892384126	1.9612253652019636	-0.06205878414038799	-0.09132628496931583	-0.06205878414038793	1.3245138845511109	0.007829420955233608	-0.025832779808790975	0.0016951382149427382	0.03387004881474335	0.008455175600763002	0.012087418788556653	0.008455175600763006	0.011433410240582536	0.004491513111569528	0.012087418788556655	0.004491513111569529	0.02704726057328163
0.02	-0.518867374932066	2.102505955531117	-0.11724221618635614	-0.17129296795819615	0.7250576092429324	6.050828761123058	0.6191125764495635	-0.045790808456048215	-0.054468766732871016	0.6192880519646895	-0.045872379013230075	-0.054535718009209956	0.7348458780226195	-0.1578116544161959	0.6596188424261306	3.83546277812381	0.1674239219819833	-0.0069510945797256335	0.355284352539745	0.006222068987067136	-3.1458239280255626e-05	0.0002180870749015972	0.0030354854018377815	4.163009658085881	-0.2776867174850122	-0.09071590298149586	-0.27768671748501184	1.961176755884302	-0.06203446768807403	-0.09071590298149615	-0.06203446768807415	1.3244770641439667	0.011375968226572374	-0.03650656909539827	0.002821180515568684	0.03386600588474354	0.008453724191337855	0.012082231372629208	0.008453724191337853	0.011432962474788215	0.004490091271901994	0.012082231372629208	0.004490091271901993	0.027044501546748884
0.025	-0.5368547308978678	2.115906963539907	-0.13012411948177943	-0.1719979764387003	0.7414751922943795	6.177303000842197	0.6191116911314914	-0.04578931891281801	-0.05444821555794999	0.6193029928623133	-0.045878870277918676	-0.05453784513463975	0.7347657987603782	-0.1577882023482762	0.6597136531645551	3.835571550294833	0.17353634183648065	0.023105826132406103	0.3862167895435862	0.0063453469428350106	-0.0001775851833104292	0.00029775644858320074	0.004110234281193956	4.162710651096638	-0.27766033049762967	-0.0898837109314581	-0.27766033049762934	1.961110098336069	-0.06200064584319392	-0.08988371093145808	-0.062000645843193807	1.3244272543782891	0.015463279470599844	-0.04976434403212296	0.003849275737048335	0.03386050938938085	0.008451741314776709	0.012075102102853827	0.008451741314776707	0.011432347457145772	0.004488125217569012	0.012075102102853823	0.004488125217569013	0.027040670298248762
0.030000000000000002	-0.5424187079241414	2.145618175762158	-0.1375490380408868	-0.14954293715249006	0.7255237066799196	6.311900539945099	0.6191104607977265	-0.04578805191636032	-0.05442346980337386	0.6193129534607291	-0.045883197787711105	-0.054539263218259616	0.7346670275545932	-0.15776057804515273	0.6598302498665531	3.835703742844248	0.17207746630953857	0.06330943340855262	0.4075744009456049	0.006438807181260331	-0.0002468509394577941	0.00025316648020137637	0.00494914992777436	4.162341993452306	-0.2776339640382379	-0.08886330971898591	-0.27763396403823837	1.961029947640733	-0.06195829345209346	-0.08886330971898533	-0.061958293452093395	1.3243667290507013	0.019106347058367994	-0.06105953860843491	0.0041942360656337645	0.03385382090286407	0.008449242049495322	0.012066364255512708	0.008449242049495325	0.011431541539597972	0.004485665016157949	0.012066364255512704	0.004485665016157947	0.027035962153489395
0.035	-0.5592021568823762	2.1815295549524216	-0.14041828577927165	-0.17158943900161114	0.7409702811142044	6.410576872544751	0.6191087389856544	-0.045785865256681046	-0.05439239181757357	0.619319593859673	-0.04588608279423936	-0.05454020860733975	0.7345411697585881	-0.1577256282603651	0.6599787088380643	3.835872084025136	0.16296304427694794	0.11703185451138992	0.4208574821508264	0.00651989794280754	-0.00034563173398896075	0.0004369464799654794	0.006215595665848014	4.161872111961035	-0.2776011173305626	-0.08756564173054458	-0.2776011173305628	1.960928401140051	-0.06190343738049232	-0.08756564173054449	-0.06190343738049221	1.3242906480767351	0.02439548813678419	-0.0777357653088764	0.005281126338840269	0.03384533397309273	0.008446044715194294	0.012055251367469398	0.008446044715194294	0.011430500762619129	0.004482507949817403	0.0120552513674694	0.004482507949817404	0.027029968165550467
0.04	-0.5574300878125378	2.1406575195215334	-0.146758463225198	-0.173208228802702	0.7786581698594759	6.423620757593503	0.619106989406405	-0.04578395522268086	-0.05435649552323286	0.6193273884547319	-0.0458932513406651	-0.05452403035689977	0.7343944623939874	-0.15768427587521766	0.6601518331011088	3.836066647187292	0.22541217103814912	0.14980343231865012	0.4730068590594592	0.0068726848782393254	-0.0003516413932671221	0.000381495794336628	0.007179255145725869	4.161324778541173	-0.2775637673975099	-0.08605315088679343	-0.27756376739751015	1.9608105713917674	-0.06184069170763964	-0.08605315088679369	-0.06184069170763945	1.3242037108344606	0.02804514684553928	-0.09065239802971306	0.006087611408466891	0.033835467005771676	0.008442338123989658	0.012042322734391316	0.00844233812398966	0.011429299675852076	0.004478862700167923	0.012042322734391316	0.004478862700167923	0.02702300098736919
0.045	-0.5786988139719818	2.0523191000973062	-0.1337029609103912	-0.20142394102697442	0.8003574104570371	6.308379963234751	0.6191042782159236	-0.04578211087763456	-0.054321002255732435	0.6193325848514379	-0.045898030371615633	-0.05451324485660645	0.7342424835281263	-0.1576412718445701	0.66033113268547	3.836267570401461	0.2621599747145819	0.19005897156326457	0.5067050722087586	0.007149655867846865	-0.0005440888317694698	0.00036831937983138296	0.007098649421084883	4.1607548604135705	-0.2775258671771438	-0.08448697013783607	-0.2775258671771432	1.9606885808854904	-0.061775033935416654	-0.08448697013783615	-0.061775033935416494	1.3241154741242211	0.028924048398207516	-0.09389299414381881	0.006273309105224755	0.033825290335453125	0.008438499242376496	0.012028879179727203	0.008438499242376494	0.011428051287101688	0.004475060659626924	0.012028879179727201	0.004475060659626924	0.027015709815676435
