time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191422320803676	-0.04593665341779973	-0.054499952995581295	0.6191422320803676	-0.04593665341779973	-0.054499952995581295	0.7349301445196663	-0.157921735069108	0.6594986036900038	3.835050777348975	0.054962357915921634	0.9297464504615176	-0.3640750981137421	0.005	-0.008943841404574684	-0.0001581530827436321	-0.00955284073926371	4.163452654375332	-0.2783549912611124	-0.09208056393093658	-0.27835499126111274	1.9614586407932604	-0.06212416988985391	-0.09208056393093615	-0.06212416988985397	1.3245658109786065	-0.0012573797519119662	0.02194176916493357	0.0023577571681644167	0.033879126250438096	0.008451436844810235	0.01209734758478201	0.008451436844810234	0.011429849808459522	0.004491908657204165	0.012097347584782014	0.004491908657204165	0.027053510809873574
0.005	-0.4771630392723074	1.6864590433114948	-0.4418386810480644	-0.03240907334833178	0.39721810521386935	6.061978571897629	0.6191417410690332	-0.04593736349092403	-0.054498501035467765	0.6191422320803676	-0.04593665341779973	-0.054499952995581295	0.7349059675929783	-0.1579200128108858	0.6595259572981477	3.8350771688824272	-0.34220386552821574	0.937552013120454	0.06239180323833245	0.0050368182666038356	-9.824648979530698e-05	-0.00014203188577732202	0.000290392375976846	4.163364667283106	-0.2783695832996565	-0.09185272370286214	-0.27836958329965733	1.9614466136572062	-0.062110907983417354	-0.09185272370286197	-0.062110907983417375	1.3245514016735624	0.005039676547524818	-0.013807636561132753	-0.0009188960645212264	0.03387776780010116	0.008450608509211997	0.012095452072782608	0.008450608509211999	0.011429471014331808	0.004491171229327192	0.012095452072782606	0.004491171229327192	0.02705248547709278
0.01	-0.4609566600706561	1.5489166464121695	-0.4512344636381224	-0.06520937308416684	0.41354371943784946	5.997900694988078	0.6191441552822856	-0.04593767850832081	-0.05449301358306512	0.6191422320803676	-0.04593665341779973	-0.054499952995581295	0.7348737972220641	-0.15791533723673543	0.659562922261275	3.83512145084013	-0.35506063296043366	0.9347792538318158	0.01094045370950391	0.0050880473023531166	0.00048275789935743276	-6.302566108532898e-05	0.0010974925163872904	4.163254170054709	-0.27836909082502603	-0.09152885412894406	-0.2783690908250263	1.9614255069271267	-0.06210004398409105	-0.09152885412894371	-0.06210004398409106	1.3245319453673914	0.007465011754568192	-0.019114329884920782	0.0005336926079787113	0.033875658460092085	0.008449749525952486	0.012092943375492245	0.008449749525952486	0.01142917082737645	0.004490464927260815	0.012092943375492247	0.004490464927260816	0.027051290049482132
0.015	-0.4218159545103839	1.6648931031832082	-0.4625483672379369	-0.06556512593815852	0.558247597577114	6.199084873945595	0.6191350285295688	-0.04593625587111255	-0.05449786297117824	0.6192010221283311	-0.045847795310073956	-0.054614950223567875	0.7348436535761289	-0.1579086141590102	0.6595981158048189	3.8351669536990594	0.09306705865476475	-0.14117416306948333	0.9856005165760524	0.005387355675904508	-0.0018254503966730043	0.00028449903485723994	-0.0009698571880506163	4.163114383285841	-0.2783601634717501	-0.09121203241439058	-0.2783601634717494	1.9613961333208243	-0.06207751216832045	-0.09121203241439067	-0.06207751216832038	1.3245127169570963	0.007006561545125606	-0.018480871233721483	0.0015666675853389603	0.03387368578858547	0.008448898102753724	0.012089594009851603	0.008448898102753727	0.011428857757959895	0.004489353456184797	0.012089594009851606	0.004489353456184797	0.02704906952610102
0.02	-0.39002808249596577	1.6277742159186543	-0.4851352714449136	-0.15127123727115693	0.6188414279887933	6.0827726853543735	0.6191227065815336	-0.04593400122614716	-0.054509492842588346	0.61924021549364	-0.0457885565715901	-0.05469161504222552	0.734824632231701	-0.15790645573237583	0.6596198231584498	3.835203467290026	0.12214628089332004	-0.23621130432337772	0.9639940382459735	0.005691370564914054	-0.0024644675635398902	0.0004509170547064617	-0.0023259366480376355	4.163005607242582	-0.27835011551609445	-0.09100563844534944	-0.2783501155160936	1.9613728949942804	-0.06205571942115436	-0.09100563844534962	-0.06205571942115428	1.324500130892225	0.006082002142141812	-0.011511444165187576	0.001539826693687861	0.03387245569555233	0.008448319725030112	0.012086948345381475	0.00844831972503011	0.011428630553354286	0.00448838697248069	0.012086948345381474	0.004488386972480689	0.027047076185912254
0.025	-0.44340711879140626	1.7810026378017805	-0.5024100492398657	-0.10100636806924983	0.6419089723587433	6.206030597340044	0.6191192339811913	-0.04593170559447268	-0.054507680824105835	0.619266344403846	-0.04574906407926753	-0.05474272492133069	0.7347844897425394	-0.15789527094130662	0.6596672168966468	3.835260778018443	0.12267875798502267	-0.22479135350891893	0.9666533865491191	0.00590774691698069	-0.0006946649129786668	0.00045907973668896486	0.0003624074175641223	4.1628470664812065	-0.27833460248513947	-0.09058793193962275	-0.2783346024851395	1.961338370083823	-0.06203466228734589	-0.09058793193962272	-0.06203466228734579	1.3244750129683185	0.00829763891388668	-0.02492878626045387	0.002165883124487979	0.03386972031108099	0.008447293610037853	0.01208319694038693	0.008447293610037853	0.01142829766470842	0.004487274305471408	0.012083196940386929	0.004487274305471409	0.027044948133299267
0.030000000000000002	-0.4571491184314181	1.7266488574655166	-0.44198302866671707	-0.107673854160544	0.5747094136254433	6.264303186144371	0.6191201406024165	-0.045928973585741606	-0.054490174276327824	0.6192837636773165	-0.045722735751052485	-0.054776798174067325	0.7347024673880944	-0.15786905016344388	0.6597648425115862	3.8353714356046513	0.1042711695728927	-0.14624758910755814	0.9837373459801798	0.006045927868811357	0.0001807664166630426	0.0005462429342786576	0.003501309450900587	4.162546875373435	-0.27830202160634715	-0.08973442068802488	-0.2783020216063476	1.9612707892236894	-0.06200214484304259	-0.08973442068802501	-0.062002144843042686	1.324424328128433	0.0151776710834391	-0.05136664297189796	0.004350455071371978	0.0338640257917875	0.008445320725188488	0.012076073739237478	0.008445320725188488	0.011427714794816805	0.004485368895614575	0.012076073739237475	0.004485368895614574	0.027041250360867384
0.035	-0.43316405636406247	1.8026195460484509	-0.4915170393417795	-0.03988297814702689	0.4800972867817917	6.489186657610171	0.6191178503322468	-0.04592590810895553	-0.05446574194795689	0.6192953765262971	-0.045705183532242455	-0.054799513675891746	0.7345801091017283	-0.15782524590240576	0.6599115509429565	3.835540720703764	0.07093417335121514	-0.014919738491773856	0.9973694122311534	0.006133329167127086	-0.00045933186988121843	0.000612754803310454	0.004886462221905063	4.162084968016974	-0.2782366967562939	-0.08843941516327535	-0.27823669675629387	1.961161837597931	-0.06195358515061977	-0.08843941516327546	-0.06195358515061978	1.324349190080936	0.022106277011526204	-0.07763497789875576	0.008127621352429625	0.03385534661622425	0.008442541509809503	0.012064955520402333	0.008442541509809505	0.011426982412394914	0.004482525326486243	0.012064955520402338	0.004482525326486242	0.027035293156758417
0.04	-0.4710689434077652	1.843222743160503	-0.4687966343123226	-0.05505351407993224	0.5355312505595563	6.757118392545195	0.6191140887739423	-0.04592113768061595	-0.05443287072032782	0.6193031184256174	-0.04569348205303577	-0.05481465734377477	0.7344128462887682	-0.15776218785878712	0.6601127655848196	3.8357769420888435	0.020517827296241298	0.17099162704475318	0.9850588217175814	0.0062085106579700435	-0.000754741306467949	0.0009534519715803767	0.006574236863696378	4.161450196362003	-0.2781323734114209	-0.08665582932602593	-0.27813237341142133	1.96100830408096	-0.061888064663755654	-0.08665582932602596	-0.06188806466375562	1.3242480027570864	0.030147725401619068	-0.10685016271931834	0.012487518325659195	0.033843333060875135	0.008438888843951484	0.012049602545254189	0.008438888843951482	0.011426099234462923	0.004478709560912878	0.012049602545254189	0.004478709560912877	0.027027057497531256
0.045	-0.4604135166161277	1.721416150924045	-0.4903491864579936	-0.10002706605446147	0.6262990460310656	6.879589584994887	0.6191069655112502	-0.045914195278077885	-0.05439854356793951	0.6193082796918309	-0.04568568106689798	-0.05482475312236367	0.734233653242287	-0.15768192106593715	0.6603312458270022	3.8360467488193986	-0.030449038773722112	0.35945255636111156	0.9326664547217394	0.006300209606730601	-0.0014276199960197313	0.0013877849325359477	0.006865413553957873	4.1607543854113604	-0.2779649789733008	-0.0846889325904613	-0.2779649789733012	1.960824372271396	-0.061821657171697776	-0.08468893259046148	-0.06182165717169805	1.3241406162999745	0.031628119957866976	-0.11737237992729929	0.018519221786117247	0.03382981716468671	0.008435510667309359	0.012032394461240475	0.008435510667309357	0.01142559827533482	0.004474864541618501	0.012032394461240475	0.0044748645416185	0.0270177293899337
