time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191766736562245	-0.04582496550794435	-0.05440292092743048	0.6191766736562245	-0.04582496550794435	-0.05440292092743048	0.7349466790526442	-0.1576970627913268	0.6595339379717152	3.8351366891224155	-1.7925102259527138e-22	-1.7132778835235892e-21	-5.001357388551498e-22	0.005	-0.00020324223846223592	0.00023093873860079227	-0.00014908941139907855	4.163556003294403	-0.2776200078208423	-0.09163036434575159	-0.27762000782084223	1.9612486091587158	-0.062204384296389165	-0.09163036434575154	-0.06220438429638934	1.3245460871409396	0.0002520865745007538	0.0008948594597396398	0.00020712494492783058	0.033870687093935675	0.008458686629428261	0.012094146613805078	0.00845868662942826	0.011435739406107814	0.0044968965389716046	0.01209414661380508	0.004496896538971605	0.027053752280313845
0.005	-0.5810337227764625	1.8756570601491682	0.002239401282587199	0.2661070264247842	0.16948889085115837	5.696114456540652	0.6191803866996095	-0.045823909065279556	-0.05439778542398239	0.6191766736562245	-0.04582496550794435	-0.05440292092743048	0.7349289160745824	-0.15769089315621335	0.6595552065847372	3.835154907947477	-0.0023097359053407653	0.010976605576575472	-0.00029545965391183996	0.005028210432720048	0.0007425832330385747	0.0002112783137647553	0.0010271046957839732	4.16350388672416	-0.27761855863268226	-0.09145721434699819	-0.277618558632683	1.9612388987812261	-0.062198965341267724	-0.09145721434699797	-0.06219896534126775	1.3245352789950693	0.002322754883824717	-0.011038528253411483	0.0002970918289549619	0.03386951678654047	0.008458212268223199	0.0120930156658785	0.008458212268223195	0.011435570943299616	0.004496567604344459	0.012093015665878502	0.00449656760434446	0.027053366771318223
0.01	-0.5579156548296	1.8570757153033877	-0.025281507954807825	0.23030720489419332	0.160008782095178	5.626766928657722	0.6191840904564094	-0.04582366040154612	-0.054392954890811314	0.6193613685821685	-0.04576638407623761	-0.054440233435059875	0.7349133354686618	-0.15768645673167597	0.6595736279701725	3.8351720556314817	-0.17090349562900048	-0.09950890420483836	0.14690098990000627	0.005702401727681174	0.0007407311917182772	4.972661651339852e-05	0.0009661102594065803	4.163459024414327	-0.27761811461123026	-0.09130413753767758	-0.2776181146112303	1.9612305781293269	-0.0621955937160753	-0.09130413753767781	-0.062195593716075304	1.3245259762913653	0.002449572619638431	-0.009533512059370886	0.00019097788871417972	0.03386848441477057	0.008457809454834209	0.012092039405203318	0.00845780945483421	0.011435434273926777	0.004496315326333431	0.012092039405203321	0.0044963153263334315	0.027053051955972247
0.015	-0.5382587198358214	1.865431572415486	-0.039974543877198454	0.25087165128137767	0.2611852041691292	5.635409749892415	0.6191867617239132	-0.04582460003019795	-0.05439063870068173	0.6194844985327977	-0.04572732978843312	-0.054465108440146064	0.7349042143400983	-0.1576830766073891	0.6595845988929634	3.8351799038372407	-0.2713931253190432	-0.16709317134871543	0.23539545518709065	0.006235242975160184	0.0005342458621528104	-0.00018792670094732215	0.00046324010629873524	4.163433828445719	-0.2776190874608009	-0.09121336937890613	-0.2776190874608012	1.9612261364535892	-0.06219555309711082	-0.09121336937890641	-0.06219555309711082	1.3245208625158238	0.0009189533650806074	-0.005660633086315826	2.577584765104767e-06	0.03386787834700242	0.008457592760615374	0.01209149510519931	0.008457592760615373	0.011435369614146053	0.004496219282414375	0.012091495105199307	0.004496219282414374	0.02705290247082459
0.02	-0.5660715075725687	1.8610855394900019	-0.059439421133861525	0.16101024686826101	0.3529731984961564	5.586008065365089	0.6191920360146032	-0.045826332291382	-0.0543877940530317	0.6195665851665506	-0.045701293596563455	-0.054481691776870116	0.7348983340808477	-0.15767906799096076	0.6595921088693351	3.835178734469345	-0.3351316060975105	-0.2110326389223906	0.29279710366831524	0.006633593825248763	0.001054852639394622	-0.0003464524555577156	0.0005689374162297969	4.1634287245096715	-0.2776232083544194	-0.09115850251592153	-0.27762320835441984	1.9612265401695501	-0.06220043849453961	-0.09115850251592174	-0.062200438494539635	1.3245182145540357	-0.0007744179966926636	-0.003800470178565332	-0.00040027485809752896	0.03386749244652586	0.008457479953474754	0.012091456891389256	0.008457479953474754	0.011435347310427458	0.004496324034961478	0.012091456891389256	0.004496324034961478	0.02705315019614745
0.025	-0.5501262912984249	1.8897539948183868	-0.07589083714908523	0.1900048201004486	0.4202292954255781	5.625629125276632	0.6191975945362491	-0.045828584361305935	-0.05438454764876674	0.6196213095890526	-0.045683936135317	-0.054492747334686224	0.7348932067535517	-0.15767193922729722	0.659599525657641	3.8351724564928875	-0.3770834662347557	-0.24010265599788544	0.3316510049860006	0.006928212363529454	0.0011116991216701805	-0.0004504128851384363	0.0006492900334480468	4.163426688234767	-0.27762516636682205	-0.09110777145726456	-0.2776251663668222	1.9612266096361395	-0.06220722756690213	-0.09110777145726479	-0.06220722756690214	1.3245161169162711	-0.0023444642775603177	-0.0038383803138774745	-0.00020904161725560354	0.03386711687343388	0.008457430635190652	0.01209145994549656	0.008457430635190652	0.011435367667006336	0.004496497020146859	0.012091459945496558	0.0044964970201468585	0.02705342804088195
0.030000000000000002	-0.572002379289356	1.8828469929780274	-0.07313081163173014	0.14908706587868142	0.4183522938577221	5.666094776867103	0.6192040618820643	-0.04583093390752385	-0.05438049728929851	0.6196577925373873	-0.04567236449448604	-0.05450011770656348	0.7348868432794674	-0.15766253466508626	0.659608863446907	3.83516429204329	-0.40558803824198136	-0.259104883868021	0.3589237230078859	0.0071448224264638914	0.00129346186276944	-0.00046990746111302546	0.0008100841090714929	4.1634229593202035	-0.27762681866384686	-0.09104477246498256	-0.2776268186638474	1.9612262428903742	-0.06221477634615414	-0.09104477246498281	-0.06221477634615411	1.324513384095529	-0.0031019307414998417	-0.004857812996142941	-0.00018077696774719746	0.03386664940029922	0.008457364777532556	0.012091427833580269	0.008457364777532558	0.011435389260875577	0.004496685728721719	0.012091427833580269	0.004496685728721718	0.027053732505434833
0.035	-0.5553844232629298	1.8856871724251827	-0.08680085524936947	0.16991379877836477	0.413751993661617	5.712629941946593	0.6192137539416511	-0.04583365361768127	-0.054374940628100735	0.6196821145029437	-0.04566465006726539	-0.054505031287815135	0.7348774105104278	-0.15764957950283914	0.659622468995763	3.835153547569737	-0.42498672907930307	-0.2705194286680308	0.3787728739700709	0.007300802070007445	0.001938395747980148	-0.0005439417466376647	0.0011113583272253957	4.163418541630201	-0.27762945445069204	-0.09095438648613902	-0.27762945445069215	1.9612264049733843	-0.06222474661680888	-0.09095438648613939	-0.06222474661680893	1.3245092277649981	-0.004155357839152812	-0.0070563258362069115	-0.00031488170881637754	0.03386597365256174	0.00845724281025761	0.012091434456005558	0.008457242810257613	0.01143540083203169	0.004496940086954961	0.012091434456005558	0.004496940086954962	0.027054231476123958
0.04	-0.5531394395619648	1.8999720466435712	-0.06566190757293813	0.16636684801482826	0.4106491046264262	5.767904516604374	0.6192289083749075	-0.04583765219525682	-0.05436689990378701	0.6196983291466479	-0.04565950711578497	-0.05450830700864972	0.7348637036080071	-0.15763022971661045	0.6596423635569595	3.835135733795822	-0.43734357547802316	-0.27578259000951927	0.3939233111665983	0.00740740698278463	0.0030308499574941985	-0.0007997151866531728	0.0016082085899328802	4.163415676478403	-0.2776348364052024	-0.09082523729825302	-0.2776348364052029	1.961227926717181	-0.06224039663411377	-0.09082523729825251	-0.06224039663411377	1.3245034054173384	-0.0064910133695534845	-0.010283641849468688	-0.0006274476414982575	0.03386500289308993	0.00845706463351677	0.012091551682325742	0.008457064633516772	0.011435415854973253	0.004497351479492729	0.012091551682325745	0.00449735147949273	0.027055069347533076
0.045	-0.5823826464762089	1.923398315534312	-0.05783756975477645	0.19969255418048693	0.3622344337751138	5.804828298973061	0.6192519034903214	-0.045843531305530816	-0.05435558039360445	0.6196686077506701	-0.04548516464609813	-0.054438369202360996	0.7348451888520716	-0.15759966477197182	0.6596702919525216	3.8351081016902064	-0.33891488898072947	-0.12700061005497293	0.3508643329409158	0.006684853379366581	0.0045989435234313454	-0.0011758225221013842	0.002264048682857531	4.163418881266168	-0.27763533689549774	-0.0906445676348398	-0.27763533689549746	1.961229490273688	-0.0622662726504999	-0.09064456763484015	-0.06226627265049978	1.3244958333491248	-0.010384841533543965	-0.014618902111179694	-0.00030229056094837177	0.03386357877433336	0.00845693494651931	0.012091855468639725	0.00845693494651931	0.011435527194980352	0.004498089456841922	0.012091855468639721	0.0044980894568419204	0.027056419616923035
