time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191520819017374	-0.045794096916680516	-0.05442639921878972	0.6191520819017374	-0.045794096916680516	-0.05442639921878972	0.7349908230882687	-0.15775188437868243	0.6594716316499173	3.835214738969192	0.12790574826166679	0.2560044365301461	0.9581763136492705	0.005	1.6065963869531037e-05	0.0014096856955577058	-7.31143331702973e-05	4.1636385440287444	-0.27754630804471886	-0.09202317999454758	-0.27754630804471914	1.96124513142467	-0.06217810354648811	-0.0920231799945481	-0.062178103546488096	1.3245650366862667	-1.877510517864483e-05	0.00035177819581172335	0.0020313232196760298	0.03387295626627312	0.008459913345337374	0.01209543409099086	0.00845991334533737	0.01143623095832256	0.004496752899786232	0.012095434090990858	0.004496752899786232	0.027053284249676884
0.005	-0.4335627460475274	1.5974256556878634	-0.45962967056851983	0.0067253938312687445	0.5015428499837578	6.0357640619385515	0.6191548270072114	-0.04579291720925849	-0.05442090088518579	0.6191520819017374	-0.045794096916680516	-0.05442639921878972	0.7349734163062601	-0.15774693414206134	0.6594922153383502	3.835237269420237	-0.2874068648166558	0.9560356601173825	-0.058250413218976796	0.005028130144357259	0.0005489960668579002	0.00023593390954017223	0.001099668776489831	4.163583707967876	-0.2775413809325712	-0.09184776508138871	-0.2775413809325704	1.9612334281110742	-0.062172592316914646	-0.09184776508138826	-0.06217259231691443	1.324554164264604	0.003233917233094155	-0.010757368866874508	0.0006554398276833762	0.03387175973859617	0.00845948026631119	0.01209418223215286	0.00845948026631119	0.011436094214671505	0.004496418354334158	0.01209418223215286	0.00449641835433416	0.027052775233256728
0.01	-0.41297741050987624	1.5753425133208498	-0.4546692518716263	-0.04095596001612582	0.5777861691331033	6.062971802940175	0.6191547941412663	-0.045789776634506174	-0.054419494443680876	0.6191520819017374	-0.045794096916680516	-0.05442639921878972	0.7349689522329048	-0.1577402448228712	0.6594987903073719	3.8352523188366545	-0.25981156149622514	0.9427654867440216	-0.20902437541397295	0.005039348809368341	-6.578868763805245e-06	0.0006281143903389628	0.0002812881509139719	4.163564722186363	-0.2775131945506657	-0.09177747782436071	-0.2775131945506656	1.9612213947544372	-0.06217253900432432	-0.0917774778243606	-0.062172539004324234	1.324550378872157	0.000855350630712583	-0.004081322995629964	0.002634502956266761	0.03387111866724072	0.00845960740640012	0.012093548483544304	0.008459607406400123	0.011436261624451159	0.004496442450702372	0.012093548483544301	0.00449644245070237	0.027052465101514402
0.015	-0.435575624007154	1.628530014696967	-0.46035779291315915	0.017092330966223535	0.5109679856845315	6.151722854584936	0.6191551084734837	-0.0457896641068139	-0.054419441650719644	0.6191520819017374	-0.045794096916680516	-0.05442639921878972	0.7349688303214734	-0.15774032636801036	0.6594989066656586	3.8352527666571024	-0.26432294424115865	0.9415381158412267	-0.208900353197015	0.005039565793186336	6.286643580452715e-05	2.2505581710024102e-05	1.0558627496494953e-05	4.16356510379312	-0.27751301901371334	-0.09177587890572693	-0.27751301901371317	1.9612213891044519	-0.06217298625729485	-0.09177587890572667	-0.06217298625729481	1.324550344269394	9.394840728277084e-05	-6.240024008554862e-05	1.61819888779699e-05	0.033871103139336285	0.008459611695873337	0.01209355537074517	0.008459611695873339	0.011436266773849478	0.004496456636875691	0.012093555370745175	0.0044964566368756904	0.02705248272464841
0.02	-0.40936984668512366	1.613479351744276	-0.4497873376628869	0.009811338254120255	0.43912478238065544	5.984276465959339	0.6191538977189928	-0.04579046732011394	-0.05442097657136635	0.6192443995623871	-0.045715552896027745	-0.054462916997822186	0.7349709292596897	-0.15774418504474072	0.6594956445858602	3.8352472933188815	0.16573580064905594	0.8379423299073158	0.5199848999083686	0.005097833399947774	-0.00024215215681820386	-0.0001606425277495914	-0.00030698387158932853	4.1635701869646935	-0.27752616665652663	-0.09180855758550313	-0.2775261666565264	1.961226227114656	-0.06217122579327631	-0.0918085575855031	-0.0621712257932764	1.3245519564899613	9.407763705850716e-06	0.0020040139724545204	-0.0011910018650015987	0.03387141521178895	0.008459533744352061	0.01209374867713202	0.008459533744352063	0.011436173956275313	0.0044963814309845395	0.01209374867713202	0.004496381430984539	0.027052507201063905
0.025	-0.41572267114089023	1.5853242223884931	-0.4267217851783551	0.05676401295515446	0.3506007324312525	5.8550641057117305	0.6191545444872264	-0.04578992614167665	-0.05442046521258664	0.6193059446694867	-0.045663190215592564	-0.054487262183843976	0.7349697413077275	-0.15774400375363565	0.6594970118520822	3.8352482188803503	0.22832211548761305	0.7713802028452352	0.5940047089356322	0.005156853147823055	0.00012935346362224413	0.00010823572696862947	0.00010227184308980437	4.163568110487058	-0.27752700719978995	-0.0917986033230511	-0.27752700719979	1.961226160589052	-0.06217087716350125	-0.09179860332305137	-0.062170877163501184	1.324551251169646	0.00016935430579643305	-0.0006850696440829509	-7.190911020500217e-05	0.0338713469795586	0.008459492675348644	0.012093714805822034	0.008459492675348644	0.011436154683802638	0.004496362412225231	0.012093714805822036	0.004496362412225231	0.02705252129463794
0.030000000000000002	-0.3984820175949192	1.5353274235298973	-0.41311290651773297	0.028049865017472947	0.32490925051556896	5.670910955223588	0.6191553245005956	-0.045787996127965636	-0.05441958750616569	0.6193469747408866	-0.04562828176196912	-0.0545034923078585	0.7349688133024788	-0.15774364001880467	0.6594981330575272	3.8352527161459906	0.24502333162215875	0.7498251885913264	0.6145939745187547	0.005200994741046178	0.000156001978018641	0.00038600287173636087	0.0001755415414966143	4.163567239433861	-0.27752139676911597	-0.09178725602207273	-0.2775213967691163	1.9612245967590514	-0.06217026522552697	-0.09178725602207277	-0.06217026522552695	1.3245503421294378	0.0006322985461350194	-0.0006964496702734078	0.0004926067228684539	0.03387122228602757	0.0084595009255247	0.012093676200157704	0.008459500925524699	0.011436174086857495	0.0044963646713615585	0.012093676200157699	0.004496364671361559	0.027052550937565086
0.035	-0.3904117355174387	1.5067785773217015	-0.42401052370035813	0.03032229335384251	0.35706889776264134	5.542822188272717	0.619156132860416	-0.045783598677398396	-0.05441883427484404	0.6193743281218198	-0.04560500945955351	-0.05451431239053478	0.7349677856697513	-0.15774296367090465	0.6594994400604312	3.83526114581403	0.24697263420152668	0.7453795425243903	0.6192042115019	0.0052334691481835255	0.00016166942071158457	0.0008794899195111419	0.0001506476196327609	4.163566635508765	-0.27750915887848504	-0.09177345560548805	-0.27750915887848504	1.9612216512015637	-0.062167812888469474	-0.0917734556054877	-0.062167812888469315	1.3245488721723957	0.0011397706189333805	-0.0009320399884264729	0.001063254578677611	0.03387103171434966	0.008459526812483208	0.012093628516443921	0.008459526812483206	0.011436210303444466	0.004496345680436195	0.012093628516443921	0.004496345680436195	0.027052597884944428
0.04	-0.37649540098012735	1.5148877234862712	-0.4402710339795206	0.005854647956268638	0.44037968973984176	5.447968769283737	0.6191569194490898	-0.04578120739411784	-0.05441810721631841	0.6193925637091086	-0.045589494591276425	-0.05452152577898556	0.734967053693677	-0.15774340435201684	0.6595001503929108	3.8352656780497165	0.24818649131731477	0.7395875715612297	0.6256306334569652	0.005258069356408923	0.00015731698647242275	0.000478256680585878	0.00014541226117580335	4.163567138157898	-0.2775048857673306	-0.09176722186954361	-0.27750488576733023	1.9612209930747422	-0.06216624425684054	-0.0917672218695439	-0.062166244256840655	1.324548024626746	0.0008229871136962098	-0.0004421163419177284	0.0003515356395705213	0.03387094698556515	0.00845951188556584	0.012093645808637572	0.00845951188556584	0.011436207627275598	0.0044963247585805	0.012093645808637568	0.004496324758580499	0.02705266353835492
0.045	-0.39929085253706187	1.5186107657544572	-0.46965643215002095	-0.02720435030863297	0.46729365470501066	5.426552502472977	0.6191575993946723	-0.04578008962062807	-0.05441713046590268	0.6194047207673011	-0.04557915134575835	-0.054526334704619484	0.7349649892915918	-0.15774294864570984	0.6595025600163865	3.8352699749171046	0.24702323303888282	0.7399287655730952	0.6256875771633105	0.005278300143578082	0.0001359885217792823	0.00022355463195586098	0.00019535022093749725	4.163561807076162	-0.27750212892576565	-0.09174590668472518	-0.27750212892576565	1.9612193015115889	-0.06216539619303561	-0.09174590668472506	-0.06216539619303555	1.324546584810611	0.0006547959448891702	-0.00130203789839047	0.00026191546037801527	0.033870780370039454	0.00845947163523404	0.01209351744842652	0.00845947163523404	0.011436200924958607	0.004496292911110653	0.012093517448426523	0.004496292911110652	0.027052635287654492
