time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6190920095595347	-0.04584130278502102	-0.05451201698290565	0.6190920095595347	-0.04584130278502102	-0.05451201698290565	0.7349702982987775	-0.15788698232548676	0.6594621758908981	3.835206175564648	-5.822560185215092e-22	-3.6406267177482276e-22	7.167473311056061e-22	0.005	2.3360672357650373e-05	-0.000658794614490656	9.766742783199342e-05	4.1634523433194515	-0.27794374417549605	-0.09226211041376291	-0.2779437441754961	1.9613525993840164	-0.062025754460142545	-0.09226211041376293	-0.0620257544601426	1.3245597654741008	0.0008295863528295627	-0.0005485623066922875	-0.0013716245424922843	0.03387798159555587	0.008454149465143761	0.012095160194463437	0.00845414946514376	0.011431662855005612	0.004490759422368336	0.012095160194463439	0.004490759422368336	0.02705075170778994
0.005	-0.5661936961722243	1.9510072667298128	-0.05556945294224775	0.1281559283766327	0.2769115141075661	5.556181218482581	0.6190980586999497	-0.045840615270548724	-0.05450473527687493	0.6190920095595347	-0.04584130278502102	-0.05451201698290565	0.7349472405988595	-0.1578811531760367	0.6594892683038347	3.835230845861081	-0.00367478230697578	0.013848651829575188	-1.7319443615518663e-05	0.005036078243929915	0.00120978503803496	0.00013748353497879343	0.0014563515810602674	4.163389006158433	-0.2779454371624926	-0.0920412775101506	-0.27794543716249176	1.9613420383325721	-0.062019809567501236	-0.09204127751015054	-0.06201980956750127	1.3245458708488034	0.003701266685615809	-0.013948571377388431	1.7418056808782283e-05	0.033876496222189495	0.00845351214597784	0.012093836941520698	0.00845351214597784	0.011431425366406747	0.004490367704916964	0.012093836941520695	0.004490367704916962	0.027050394469548596
0.01	-0.5392940848221166	1.9162524962894945	-0.07014201272530182	0.11324602437655426	0.26715364229200256	5.646464818340147	0.6191024482354021	-0.04583869247931999	-0.05449484267946322	0.6190920095595347	-0.04584130278502102	-0.05451201698290565	0.7349142324278524	-0.15787367045643375	0.659527842590132	3.835272566087137	-0.009977158836859545	0.03336253880490091	-0.0006777334354857405	0.005088615704745638	0.0008778224866778214	0.0003845244920453321	0.0019785260870101816	4.163283846362909	-0.2779422903328734	-0.09171637522296885	-0.2779422903328728	1.9613217640451148	-0.06200687309569207	-0.09171637522296906	-0.06200687309569211	1.3245253019833805	0.006452627748298161	-0.020005244459671497	0.0006723054954623011	0.03387432801415678	0.008452606145658839	0.012091494155476189	0.008452606145658842	0.011431094593338017	0.004489641486230222	0.012091494155476192	0.004489641486230222	0.027049410955811953
0.015	-0.560282896754415	2.0074178089077135	-0.0897260214187377	0.11339787907893165	0.3433056355527627	5.894166536302069	0.619105476728785	-0.04583778780477288	-0.054483512375926746	0.6189542433572439	-0.04602947961563067	-0.05448885064430287	0.7348708871410242	-0.15786321636099915	0.6595786413709319	3.8353268326329406	0.0002736144247109454	-0.11416469213799163	-0.05904010245918391	0.005343386340927951	0.000605553347307829	0.00018088363504836828	0.0022660642691834684	4.163135873683997	-0.2779385657531353	-0.09128359974944708	-0.27793856575313475	1.9612926632471823	-0.06198920763838	-0.09128359974944701	-0.0619892076383801	1.32449847802915	0.008242474158603616	-0.026371251846288794	0.0009593344911507566	0.03387148523730861	0.008451426439425275	0.012088128914713468	0.008451426439425277	0.011430669939772847	0.0044886229683784	0.012088128914713466	0.0044886229683783994	0.027047806913706056
0.02	-0.5737900644019369	2.011090146838568	-0.08174734561715195	0.08918704880448175	0.3834544019332011	6.011084915059228	0.6191081882849352	-0.04583792079549148	-0.05446812004048696	0.6188623992223834	-0.04615493083603711	-0.05447340641856769	0.7348134046908864	-0.15784925512254738	0.6596460209414171	3.835397910535064	0.003149564246478928	-0.19896503275753277	-0.09812095499407888	0.005623873690335085	0.0005420566230888475	-2.6683276506146378e-05	0.0030784701914016613	4.162934976930459	-0.27793527079795005	-0.09070783031666847	-0.2779352707979502	1.9612531781538423	-0.06196546303740259	-0.09070783031666815	-0.06196546303740268	1.3244631393796984	0.010776792528321083	-0.034959293949464454	0.00117903514727579	0.03386773602804516	0.008449856214982034	0.01208353424940733	0.008449856214982034	0.011430101956151701	0.004487235042440998	0.012083534249407328	0.004487235042440998	0.02704552842639674
0.025	-0.5749374912178482	2.0594683632690325	-0.09815700131980779	0.07810207235937722	0.40606837499617754	6.13700997050446	0.6191088919283838	-0.04583844705105555	-0.05444947556303769	0.6188011697991429	-0.04623856498297471	-0.054463110268077715	0.7347420503997861	-0.1578307491046993	0.6597299250537058	3.835487166910183	0.0007215933855732326	-0.24385952351416357	-0.12663909452169841	0.005796369565818311	0.00014033245531911922	-0.00010537545038055059	0.0037288958641189646	4.1626757623973205	-0.2779280083869632	-0.08998497716636068	-0.27792800838696247	1.9612005533035015	-0.06193486880542499	-0.08998497716636086	-0.06193486880542511	1.3244193826713433	0.013239132114953533	-0.043646033924143526	0.0018709813736161498	0.03386304785077211	0.008447939901419815	0.012077512596981598	0.008447939901419815	0.011429425561040289	0.004485446879835774	0.012077512596981596	0.004485446879835774	0.027042372038309448
0.030000000000000002	-0.5852289157649143	2.0620135961201482	-0.0763493635420456	0.10873156997300218	0.383220830815442	6.213322041197391	0.6191086761732291	-0.04583981991800534	-0.05442742985625704	0.6187603501836494	-0.04629432108093309	-0.05445624616775092	0.7346556517373868	-0.15780806651787796	0.6598315599546632	3.8355945993395544	-0.006049839765031553	-0.26069848815363283	-0.1487285731209629	0.005883046299277412	-4.3733394049407385e-05	-0.000274749310683625	0.004409140759774197	4.162357770340061	-0.27792009042730226	-0.08910726470139724	-0.27792009042730215	1.961135948120491	-0.0618979138109955	-0.08910726470139732	-0.06189791381099553	1.3243669955491342	0.015869604295680118	-0.05287198691192823	0.0022473468099371407	0.03385738339326211	0.008445627628812801	0.01207010038764752	0.008445627628812805	0.011428612487350746	0.004483262148790352	0.01207010038764752	0.004483262148790349	0.027038415746818985
0.035	-0.5746818169472355	2.1271383402089823	-0.08633563422017891	0.10974568635419882	0.35195841394273836	6.295253534195471	0.6191083225451477	-0.045841431718967485	-0.05439931598643757	0.6187331371066536	-0.04633149181290536	-0.05445167010086661	0.734544588371698	-0.15777854907922573	0.6599622543330087	3.835733021395014	-0.018264447043107104	-0.25151742746261996	-0.16758254009938853	0.005892002663247565	-7.168933823688874e-05	-0.0003226514363618793	0.005622772645489351	4.161948655275863	-0.2779085196674004	-0.08797831996676257	-0.27790851966740054	1.961052637870146	-0.061850417112143584	-0.08797831996676206	-0.061850417112143515	1.324300434172533	0.02036056713957596	-0.06803067676521159	0.003019491033060815	0.033850099819296056	0.008442671386842111	0.012060566047182723	0.00844267138684211	0.011427578441343499	0.004480460334095663	0.012060566047182721	0.004480460334095663	0.0270333252707073
0.04	-0.6048243794956066	2.0810519418240236	-0.07339513546697556	0.1280043876497046	0.3337938194009443	6.3100708487231065	0.6191085342726126	-0.04584378011980411	-0.054364326050334	0.6187629767943672	-0.046503128211505984	-0.05446554710872654	0.7344068807948299	-0.1577419048899439	0.6601242495795022	3.835903233790279	0.15966065281851377	0.008181664524294335	-0.28489022444794915	0.005976147595961246	4.0865166931693114e-05	-0.00047011935902205543	0.0069979843904169736	4.161443239922009	-0.2778960344637566	-0.08658034173405398	-0.2778960344637573	1.9609504356339467	-0.06179266444789638	-0.08658034173405404	-0.06179266444789633	1.324219380022893	0.02502910096869583	-0.08429429466589751	0.003576492126068253	0.03384110160964624	0.008439013181596566	0.012048813194071046	0.008439013181596565	0.011426298044196042	0.004477021174963248	0.01204881319407105	0.004477021174963251	0.027027076142348557
0.045	-0.6188709818976997	1.997275863687002	-0.07227371025701951	0.10307299283595411	0.34834545327688077	6.228846927389865	0.619107029143156	-0.045845846889399466	-0.054327631636295635	0.6187828699195097	-0.046617552477239727	-0.05447479844729997	0.7342578356002032	-0.15770276932956925	0.6602993771051808	3.8360885286438826	0.260310440168356	0.20375758260526472	-0.3421139123307084	0.00656052177204144	-0.00030275456137513943	-0.00041388182326354913	0.007338879217732522	4.160890865143077	-0.27788279453830655	-0.08506805626531619	-0.27788279453830655	1.9608391592712542	-0.06172782135930942	-0.08506805626531612	-0.0617278213593094	1.3241330647881016	0.027380859543787744	-0.0911420789515549	0.0039029305833422658	0.033831410636436035	0.008435036621250632	0.012035971118424308	0.008435036621250632	0.011424894218771166	0.0044732175186210435	0.012035971118424308	0.0044732175186210435	0.027020156519100006
