time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191222515163701	-0.04587875552598042	-0.05449075683931278	0.6191222515163701	-0.04587875552598042	-0.05449075683931278	0.7349773245956838	-0.1578318098132201	0.6594675520002895	3.8350885040461673	-4.100260051693474e-21	-1.4488328121079658e-22	8.912508020738633e-22	0.005	-0.0003322643465173111	-0.0010285367284968464	-0.00032988818347187276	4.163541937402075	-0.2779625082808063	-0.09224528534009734	-0.27796250828080604	1.9613604280131132	-0.06212425487939178	-0.09224528534009718	-0.06212425487939177	1.3245747855713457	-0.0004654919680315764	0.00038661076294331726	-0.0012175717875028804	0.03387772263406627	0.008455623122062139	0.012096640718346312	0.008455623122062139	0.011432776536604057	0.004493589164393339	0.01209664071834631	0.0044935891643933384	0.027052555531520528
0.005	-0.7085153746298214	1.9559303705053341	-0.3711016281681216	-1.237638526229769	0.22688104211572518	5.888569370684724	0.6191282791933201	-0.04587886546417719	-0.054483272603455646	0.6191222515163701	-0.04587875552598042	-0.05449075683931278	0.7349573584014645	-0.1578251323405394	0.6594914017128899	3.8351068154839	-0.002339854565984345	0.012215608861192885	1.2391266738224638e-05	0.005031288776865947	0.0012055016843821474	-2.199850307167485e-05	0.0014968566490917812	4.16348900206369	-0.2779642968606964	-0.09205268158881964	-0.27796429686069557	1.9613513894139245	-0.06212107221999366	-0.09205268158881978	-0.062121072219993655	1.3245629227831126	0.002354474361233034	-0.012292040920919671	-1.2483522519267633e-05	0.03387642101900533	0.008455096593931406	0.012095526129430564	0.00845509659393141	0.011432591409382027	0.00449330623044349	0.012095526129430571	0.00449330623044349	0.027052290672417097
0.01	-0.7131839594874585	1.9142742144624727	-0.39171373653584657	-1.2497120020724184	0.22463592606856225	5.940432073001885	0.6191294477031837	-0.04587885552331272	-0.05447629383751017	0.6191222515163701	-0.04587875552598042	-0.05449075683931278	0.7349302746085952	-0.1578172645871676	0.6595234661950696	3.835140587230588	-0.0070497043010727175	0.028593451109840504	-0.0008631487053971556	0.0050747569990809045	0.00023364348060978443	1.971663208311672e-06	0.001395753555990171	4.163393142172884	-0.2779593097183272	-0.09177626432199577	-0.27795930971832705	1.9613312762350739	-0.06211090393469065	-0.09177626432199631	-0.06211090393469068	1.3245460700566054	0.004800567998525092	-0.016728900057022867	0.0008885789490016437	0.033874598772950265	0.008454401125364719	0.012093290708000854	0.008454401125364719	0.011432362020717044	0.004492684394607836	0.012093290708000852	0.004492684394607836	0.027051169018985993
0.015	-0.6966653809758006	1.981600572810482	-0.3936037092673457	-1.2765705610517233	0.2953328591003549	6.121569641799373	0.6191293741835118	-0.04587934871649296	-0.05446719456255119	0.6189764386870347	-0.04603157190107704	-0.05452544674257206	0.7348914734780364	-0.15780614298184276	0.659569362119311	3.8351893025903045	-0.1313935759362463	0.003772279542432311	0.05345324463419767	0.005381842621645637	-1.482369961035931e-05	-9.867246070331083e-05	0.0018198548686377794	4.163249929738812	-0.2779527263873984	-0.09137822059285244	-0.27795272638739765	1.9613012123576827	-0.062095041696431	-0.09137822059285253	-0.062095041696430986	1.3245219623662805	0.006963645724329935	-0.023946782931996754	0.001283191618744351	0.03387200349465471	0.008453394123009026	0.012089925639512646	0.00845339412300903	0.01143202531210528	0.004491730653066286	0.012089925639512646	0.004491730653066284	0.027049378149172944
0.02	-0.7145754038542614	1.9947978637582315	-0.3958925994990462	-1.2636613887929546	0.29781327924091505	6.182901567386516	0.6191283209995084	-0.045879873907135216	-0.05445663196737781	0.6188792301341444	-0.04613344948447479	-0.05454857334474491	0.734844867567934	-0.1577934406482169	0.6596243254288483	3.8352484591421163	-0.2167669664338134	-0.0035017983486100718	0.08899938908185277	0.005663643535515237	-0.0002108080880216068	-0.00010509030222545642	0.0021125191457292145	4.163075203480819	-0.2779457264083817	-0.09090133708827296	-0.2779457264083812	1.9612649192019598	-0.06207437588403171	-0.09090133708827304	-0.062074375884031655	1.3244930351342774	0.008621098252362217	-0.028656692728594373	0.001476491094691218	0.03386891359310559	0.008452158630350834	0.012085825422637494	0.008452158630350835	0.011431599255013063	0.004490528056641364	0.012085825422637496	0.004490528056641364	0.02704714856947513
0.025	-0.725311734870302	2.005336596089741	-0.3806545204350587	-1.2558389639518848	0.30311587120451994	6.29336131484195	0.6191272968599234	-0.045880137513150954	-0.05444137343759668	0.6188144244322173	-0.046201367873406674	-0.054563991079526884	0.7347822630581146	-0.15777563251943985	0.6596983217185611	3.835328056370942	-0.27914005381604934	0.006075742302278711	0.11229027788072211	0.00588560773549907	-0.00020513865335832664	-5.281351448529131e-05	0.0030517057945822026	4.162841236849164	-0.2779343289671425	-0.09025862669402912	-0.27793432896714304	1.961215512550872	-0.06204735849225849	-0.09025862669402919	-0.06204735849225838	1.32445435681775	0.011416973899323035	-0.038635450135176275	0.0021738266157952453	0.0338647329408104	0.008450527223614713	0.012080309942954106	0.008450527223614713	0.01143104987920811	0.004488940802275216	0.012080309942954103	0.004488940802275216	0.027044160398021384
0.030000000000000002	-0.7217199520670969	2.01502817554594	-0.38234451542459447	-1.2408647147167535	0.23307921946254584	6.3163510799979	0.619125870832858	-0.045880036002488245	-0.054423472347172736	0.6187712206309328	-0.046246646799361246	-0.05457426956938168	0.7347069410910196	-0.15775388929719658	0.65978740600612	3.835423783573546	-0.3263858660621292	0.027238977101198533	0.12745155500294525	0.006065916629646653	-0.0002856557041142745	2.0167958112889426e-05	0.0035802178981816186	4.162558994524452	-0.27792000465728967	-0.08948486317539538	-0.2779200046572898	1.9611558031625347	-0.06201467309800584	-0.08948486317539536	-0.06201467309800585	1.3244081971322905	0.013653176046020685	-0.04653649798934276	0.0026858522403978326	0.03385970266353268	0.008448571147589	0.012073651179523194	0.008448571147589	0.011430393590799458	0.004487026496800284	0.012073651179523196	0.004487026496800285	0.02704054066833989
0.035	-0.7063835382139609	2.043247691230392	-0.38087907678421823	-1.228019447514633	0.22493181350509694	6.352884717249335	0.6191238378636112	-0.04587884359384026	-0.05440254216091417	0.6187424180967431	-0.046276832749997665	-0.0545811218959514	0.7346178722510062	-0.15772811302162892	0.6598927368383751	3.8355398397920797	-0.363852611438914	0.058400217156146045	0.1364893161142655	0.006222672983042175	-0.00040722674697067033	0.00023828648615691642	0.004186037359896601	4.1622242006100665	-0.277898681351166	-0.08856779943519051	-0.27789868135116547	1.9610840220743067	-0.061975040205618684	-0.08856779943519073	-0.061975040205618594	1.3243538851802537	0.01655057926344831	-0.055123124622863374	0.003571964649266567	0.033853721372132606	0.008446281221671719	0.012065739025551744	0.00844628122167172	0.01142963590309336	0.0044847509556584465	0.01206573902555174	0.004484750955658446	0.02703623292255261
0.04	-0.7349876323352961	2.0842643289937124	-0.36740062801871193	-1.2390105626166221	0.2495778302671201	6.396500225924299	0.6191229262341993	-0.04587776833635099	-0.05437533704840866	0.6186271933245502	-0.04641743757239458	-0.05467152080214096	0.7345049765470577	-0.1576952651542523	0.6600262440051429	3.8356850193525136	-0.49298579136270015	0.07739082379465503	0.027282446625444372	0.006665635334348211	-0.00018334157584459738	0.00021474973222254337	0.005441020716581908	4.161805011734914	-0.27787357060654444	-0.08740787528165635	-0.2778735706065442	1.9609948180885823	-0.061927000297778825	-0.08740787528165635	-0.061927000297779033	1.3242862018633845	0.020654423022462266	-0.0698277438216527	0.004320366169199316	0.03384615961336121	0.008443392300796625	0.012055866893191885	0.008443392300796623	0.011428683034992261	0.004481943346751628	0.012055866893191887	0.004481943346751629	0.02703093763004075
0.045	-0.7200810501733212	1.9890656764972365	-0.3696060283705831	-1.234136548084183	0.1939988331939968	6.326333136942224	0.6191232458035164	-0.04587679071422729	-0.05434409995235878	0.6185503768097549	-0.04651117412065914	-0.05473178673960096	0.7343782101590269	-0.15765475368711804	0.6601769634601607	3.8358421290388023	-0.5763323440058239	0.10770004078498013	-0.04625129238702943	0.007082803405834858	6.263037569114813e-05	0.00019515778055989529	0.006247415954292166	4.161338330178961	-0.27784444849041856	-0.08610562571940689	-0.27784444849041745	1.9608953429642113	-0.06187527228081182	-0.08610562571940653	-0.06187527228081198	1.3242115689953906	0.021432286376020925	-0.078891041284955	0.004911137596811964	0.03383766250966133	0.008440190207818069	0.012044888148527905	0.008440190207818067	0.01142764297758598	0.004478873342257168	0.012044888148527905	0.0044788733422571675	0.02702511356594992
