time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.7350350795657041	-0.15781829586787793	0.6594064128420334	3.835217807324154	8.064460142264154e-22	-2.7086211699115687e-21	6.304352437199433e-21	0.005	0.0013817180414696481	-0.0004354241886575694	0.000727160144240726	4.163583718871563	-0.2776232038407544	-0.09249853659996353	-0.2776232038407545	1.9612629394556813	-0.06211116712095253	-0.09249853659996334	-0.062111167120952646	1.3245921630115918	-0.0007658352349271705	-0.00369012725798105	-0.0005010364063248179	0.033877472038541974	0.00845965003725033	0.01209437087038023	0.008459650037250332	0.011435477429098756	0.004494486429768677	0.012094370870380226	0.0044944864297686744	0.027049196678413778
0.005	-0.5249912150683778	1.9496358660162008	-0.11493034452783521	-0.1291085754352604	0.7756410872955641	5.649634797244335	0.6190846453626296	-0.04579812844827902	-0.054525745531329634	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.7350200930437982	-0.15781124468443178	0.6594248053213018	3.8352354523634267	-0.0018292137698537833	0.009689366125884823	-0.0009673430903413453	0.005024892928325025	0.0008443771043287649	-8.659451048085545e-05	0.0011096589079495817	4.163541542523557	-0.27761385983764264	-0.09234153291431176	-0.27761385983764214	1.961252327794665	-0.06211060689680449	-0.09234153291431182	-0.062110606896804504	1.3245829971610283	0.0018383176608031974	-0.009737591587151189	0.0009721708739929218	0.03387635158990292	0.008459369498782092	0.012093393594683777	0.008459369498782093	0.011435435538299787	0.0044943500606810455	0.012093393594683777	0.004494350060681043	0.02704891789916919
0.01	-0.5256051305518328	1.9518487411016212	-0.10194914664971162	-0.09787331185716065	0.6087915204016526	5.71186067912201	0.6190859737262967	-0.04579725640921156	-0.054523580280859595	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.7350104634768254	-0.1578088155621336	0.6594361199619407	3.8352476181477466	-0.003630433817072361	0.01549628534168045	-0.0012141111824465656	0.005040226282867892	0.0002656651034763092	0.0001744053915605968	0.0004330505889065752	4.1635107478723254	-0.2776124439459461	-0.09224567059339663	-0.27761244394594575	1.9612462217700413	-0.06210718838040526	-0.09224567059339675	-0.062107188380405146	1.3245770251487659	0.0018213261034154028	-0.0058833422449349635	0.0002517358229390951	0.033875708015371216	0.008459115663254873	0.012092698706882914	0.00845911566325487	0.011435348056650042	0.004494149365713171	0.012092698706882909	0.004494149365713169	0.02704862463304862
0.015	-0.5292064336313665	1.996440598712883	-0.10480199146062973	-0.07661959399604683	0.6349702883370822	5.806741957037353	0.6190882298822085	-0.045797589320859255	-0.054521549365210545	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.7350047110233641	-0.15780738847876805	0.6594428731247098	3.8352524690421887	-0.004355670425458066	0.01886985805248046	-0.0010398721207987868	0.005048959546932622	0.00045122824350551797	-6.658359040826928e-05	0.00040618448753320605	4.163497312913313	-0.277614640505592	-0.09219196681547324	-0.27761464050559215	1.961244576464866	-0.062106804292913945	-0.09219196681547315	-0.06210680429291405	1.324573747559121	0.0007386932199750224	-0.003433665989452218	-0.00017382719944297569	0.03387535006708564	0.008458955112016631	0.012092441685210915	0.00845895511201663	0.01143528679695106	0.004494085082524321	0.012092441685210922	0.0044940850825243225	0.027048610813731118
0.02	-0.5473635592415261	1.970251835161176	-0.076764372904802	-0.09592919222420988	0.6128063012401942	5.789311012961259	0.61909109676628	-0.045797031937839405	-0.05451989346556321	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.7350019481423046	-0.15780674297693753	0.6594461070459265	3.8352542829395477	-0.004637888124229895	0.020462782318084412	-0.0008800281581564403	0.005053057645051092	0.0005733754951227027	0.00011147595486976243	0.00033118201121186977	4.16349691736593	-0.27761590195183294	-0.09216913949546153	-0.2776159019518325	1.9612453378522459	-0.06210778427041199	-0.0921691394954613	-0.06210778427041178	1.3245722626409056	0.000288794616498015	-0.0016252891304816023	-0.00016069373882629862	0.03387517411508841	0.00845888130409444	0.012092491036859688	0.00845888130409444	0.01143525900945237	0.0044941121328607595	0.012092491036859686	0.004494112132860759	0.027048793608509356
0.025	-0.5283274347725795	1.9849567727181945	-0.10946995924360657	-0.09637753470866636	0.6573364062039464	5.79488745783146	0.6190930877419278	-0.045797084881186945	-0.0545186489238882	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.734999957617102	-0.1578059370256759	0.6594485184927681	3.8352555431064275	-0.004750886847186767	0.021670933733842303	-0.0008362774781497126	0.005056126338796811	0.0003981944578182839	-1.0589187085597907e-05	0.0002489093687624668	4.163496208517924	-0.277616027641946	-0.09215126685525919	-0.27761602764194576	1.9612455225381722	-0.0621088820147626	-0.09215126685525916	-0.06210888201476266	1.3245712102387548	0.00011711792098607902	-0.0012342698743929928	-4.371092484095543e-05	0.03387503538751972	0.008458840741982351	0.012092509684348267	0.00845884074198235	0.011435249526141606	0.004494142879872067	0.012092509684348269	0.004494142879872067	0.027048913803457045
0.030000000000000002	-0.5229229407264051	1.9659689441192658	-0.09264477890646051	-0.08904481656073919	0.6547119786305504	5.716534838413769	0.6190959839209736	-0.04579732490719479	-0.05451676645197901	0.619080423369034	-0.045797695500226665	-0.05453129380304995	0.7349971326011946	-0.15780505774363368	0.6594518775608653	3.835256216497069	-0.004813785166949833	0.023299833520575748	-0.0005690342710658538	0.005060213206537881	0.0005792344731017535	-4.8005464069648905e-05	0.0003764965273258801	4.163495319663139	-0.27761865734331054	-0.09212722593032756	-0.2776186573433113	1.961246351546501	-0.062110685501578486	-0.09212722593032757	-0.06211068550157838	1.3245698356531124	6.755785783031725e-05	-0.0016662241040518954	-0.0002697943560783129	0.033874862277871676	0.008458769164164047	0.012092543180869565	0.00845876916416405	0.0114352242265655	0.004494183476301845	0.012092543180869568	0.004494183476301845	0.02704908137416142
0.035	-0.5283609012015247	1.9599371966496257	-0.1049742060923521	-0.12145611257749961	0.6561910341662801	5.681721350963487	0.6191007666061195	-0.045798441350996366	-0.05451395863060454	0.6189719925860802	-0.045711373073430706	-0.05453641980250063	0.7349923212081065	-0.15780249185144202	0.6594578540972846	3.835256980746671	0.15970671399647826	0.07932484760596628	-0.08040695339624382	0.005542043674140286	0.0009565329898755842	-0.00022328963294079005	0.0005615704111452184	4.163492778875707	-0.27762109412818853	-0.09208261685417095	-0.27762109412818864	1.9612468497117634	-0.06211476972612569	-0.09208261685417075	-0.06211476972612565	1.3245675671808879	-0.00020470564165924712	-0.0030288030062801665	-0.0002648403792514617	0.03387453520875161	0.008458680841095934	0.01209255569390294	0.008458680841095936	0.011435209278153384	0.004494282379354513	0.012092555693902936	0.004494282379354511	0.027049336515560286
0.04	-0.5418093446269413	1.940853382735812	-0.11188405021218013	-0.12079502925534519	0.6799398742589432	5.60486346801195	0.61911098484566	-0.045800978895140565	-0.05450828105502352	0.6188997053974441	-0.045653824788900066	-0.05453983713546768	0.7349834272269478	-0.15779691700107076	0.6594691006307174	3.8352560088696457	0.26436323967303194	0.11744181679861435	-0.13050297141470812	0.005943007898649685	0.002043632072489021	-0.0005075080462802951	0.0011355439003873718	4.16349185187046	-0.27762685303850104	-0.09199979875197897	-0.2776268530385014	1.9612486507102487	-0.062124913956589624	-0.09199979875197897	-0.06212491395658975	1.3245636953119282	-0.0009340763199722142	-0.005681597455567842	-0.0006132132533451075	0.03387392074723664	0.008458542062016393	0.01209266855950897	0.008458542062016397	0.011435201186796034	0.004494544527435913	0.012092668559508968	0.004494544527435913	0.027049914612799677
0.045	-0.5466265013143248	1.956471204812377	-0.10926439669841254	-0.13571042885825196	0.7138046610284716	5.579485072282219	0.6191263129064564	-0.04580530944219313	-0.054500161650638874	0.6188515139383536	-0.04561545926587965	-0.05454211535744564	0.734970286854596	-0.1577882911823596	0.659485809253409	3.8352539866625643	0.33442963216056704	0.1460397040874954	-0.16335441482046043	0.006249291920753309	0.0030655760234500344	-0.0008661096311659512	0.0016239463329159418	4.163491040335654	-0.2776351427948241	-0.09187654133164704	-0.2776351427948238	1.9612513800058609	-0.062140754609711406	-0.09187654133164733	-0.06214075460971125	1.3245581024656845	-0.0015622242332652254	-0.008449576173165437	-0.0008939224685553606	0.033873004957357185	0.00845835033547198	0.012092850996889963	0.008458350335471978	0.01143520005986403	0.004494958438842695	0.012092850996889965	0.004494958438842695	0.027050791585690116
