time	f_x	f_y	f_z	m_x	m_y	m_z	x	y	z	x0	y0	z0	u_x	u_y	u_z	theta	u0_x	u0_y	u0_z	theta0	dx	dy	dz	lambda_11	lambda_12	lambda_13	lambda_21	lambda_22	lambda_23	lambda_31	lambda_32	lambda_33	omega_x	omega_y	omega_z	lambda_w_11	lambda_w_12	lambda_w_13	lambda_w_21	lambda_w_22	lambda_w_23	lambda_w_31	lambda_w_32	lambda_w_33
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6191292413444244	-0.04583113414662204	-0.054424841924771664	0.6191292413444244	-0.04583113414662204	-0.054424841924771664	0.7349531236806435	-0.1578454882194404	0.6594912492526579	3.835114900973877	0.5246508156425477	0.7145979041126369	0.4627000724912804	0.005	0.00013277664035481174	-2.333193737010781e-05	6.927307544388046e-05	4.163473715444947	-0.2780266304834897	-0.09207945505221016	-0.27802663048348975	1.9613520733489185	-0.062088290778719676	-0.09207945505221053	-0.06208829077871974	1.3245541489657702	-0.0006899062909684302	-0.00027534707129367133	-6.074101447090119e-05	0.03387678375745716	0.008454127409920381	0.012094541829620015	0.008454127409920381	0.011431855256782208	0.00449198019645508	0.012094541829620012	0.0044919801964550775	0.02705101056210827
0.005	-0.44179836968316594	1.6072242219649038	-0.4563976176171461	-0.06533427268474462	0.5194350720443818	6.055745832912821	0.6191326643346962	-0.045831244492381074	-0.0544181203176466	0.6191292413444244	-0.04583113414662204	-0.054424841924771664	0.7349342978235649	-0.1578408688218122	0.6595133342186186	3.835136001760055	-0.27021169729917394	0.9627565192424151	-0.009247880780399577	0.005029581601152325	0.0006845696461753509	-2.2076064587007126e-05	0.001344324386398161	4.163415879129884	-0.2780279913354413	-0.09189395541025132	-0.27802799133544115	1.9613413573647829	-0.062083385282483534	-0.0918939554102512	-0.06208338528248328	1.3245427452465923	0.0031973030126918943	-0.011391955144883554	0.00010944092363994926	0.03387555750715082	0.008453621857026555	0.012093252589972557	0.008453621857026557	0.011431675285123412	0.004491625853011678	0.012093252589972552	0.004491625853011677	0.02705050071393892
0.01	-0.3929899336601481	1.5798786677410093	-0.464388532379608	-0.08963537398413335	0.5010105357103296	5.938172545987187	0.6191301408283512	-0.04582906210773369	-0.0544200166313719	0.6191292413444244	-0.04583113414662204	-0.054424841924771664	0.7349336198020194	-0.1578474581683414	0.6595125127201865	3.8351505578136957	-0.5386372403919644	0.8420228855217823	-0.029451375528156815	0.00503252166055715	-0.0005047021127239463	0.0004364768772751065	-0.0003792599495119349	4.16340633393005	-0.2780253363014092	-0.09188786161088519	-0.2780253363014101	1.9613393733885498	-0.0620774739362233	-0.09188786161088534	-0.0620774739362233	1.3245416259117684	0.003809626077926046	0.0004383582491363846	0.0002738073687978625	0.03387552721450082	0.008453545501338672	0.01209303324836805	0.008453545501338668	0.011431623750805154	0.004491442891092909	0.012093033248368048	0.0044914428910929095	0.02705027947623144
0.015	-0.40732621748582964	1.5897057411811164	-0.4381018754507716	-0.04760132992907393	0.5370157871254404	5.912531762109699	0.6191315263492445	-0.045829274175483214	-0.054419097766473606	0.6191292413444244	-0.04583113414662204	-0.054424841924771664	0.7349327655523255	-0.15784494627313478	0.6595140658497299	3.8351467552310012	-0.447438173212228	0.8940458715837658	-0.021933095005697525	0.005032878263250104	0.00027710394868072464	-4.2413538221661645e-05	0.00018377347899670886	4.163407733094327	-0.2780261485962722	-0.09188097816795919	-0.27802614859627156	1.96133992348202	-0.062078818907347205	-0.09188097816795955	-0.06207881890734722	1.324541306712814	-0.0011225511329200884	-0.0008042770021785896	-9.472037128981525e-05	0.03387547136141141	0.008453534041427721	0.012093084343203447	0.008453534041427724	0.011431623677700049	0.0044914831292711755	0.012093084343203447	0.004491483129271175	0.027050376687446635
0.02	-0.38402290341422873	1.5743994009807656	-0.4268057982205861	-0.08639751254482836	0.4302116356859503	5.765563722855856	0.6191307693361416	-0.0458298771704157	-0.054419897201394854	0.6191488115361257	-0.045779320325624165	-0.05449048650688422	0.7349341917765445	-0.15784044484694512	0.659513553862448	3.8351365111239493	0.022827436207438545	0.9875476243245838	-0.15565538168359666	0.005477766450103421	-0.0001514028410269289	-0.00012059919656434079	-0.00015988675093803347	4.1634104571084976	-0.27802665289009426	-0.09189438799606856	-0.278026652890093	1.9613403268300005	-0.06207956912049739	-0.0918943879960691	-0.06207956912049736	1.3245423196310688	-0.002709838727231479	0.00021377742685641118	-3.56681160752429e-05	0.0338755721952469	0.008453580976793025	0.012093127234787582	0.008453580976793025	0.011431643466417618	0.004491509144915075	0.012093127234787582	0.004491509144915074	0.02705035217050949
0.025	-0.3984257433267004	1.583587079624832	-0.4241876373161562	-0.022827459012955423	0.36884151486059746	5.692150209333846	0.6191319974889331	-0.0458298109983582	-0.054418621102615715	0.6191618583305932	-0.04574477777829224	-0.05453424956162585	0.7349327319155121	-0.15783909221097286	0.6595155043888038	3.8351369258495924	0.031172689337889192	0.9868079907765781	-0.1588655179040955	0.005817402886462783	0.00024563018997001844	1.323433449305084e-05	0.0002552201333768802	4.163409088105843	-0.27802566546881863	-0.09188013704804814	-0.27802566546881885	1.9613398662440071	-0.062080206137574714	-0.0918801370480479	-0.06208020613757478	1.3245414655709906	-0.00017693304470401723	-0.001033837280743509	7.550692268298933e-05	0.0338754583436078	0.008453559274780448	0.012093105991272848	0.008453559274780444	0.011431643366169055	0.004491526235266283	0.01209310599127285	0.004491526235266284	0.027050407645015227
0.030000000000000002	-0.37541236049794596	1.5308206712140093	-0.39803291138202346	-0.03102147388340109	0.3141115503441798	5.620414022755307	0.6191315830676078	-0.045829083590383846	-0.0544188746572952	0.6191705561935715	-0.04572174941340429	-0.05456342493145368	0.7349326059021445	-0.15784077970405105	0.6595152409492149	3.835139097658372	0.03199269418405676	0.9866172579798749	-0.15988387590723083	0.006069632574792204	-8.288427449320128e-05	0.00014548163763489227	-5.07107476828351e-05	4.163408028006727	-0.2780269945464983	-0.09188215625338701	-0.27802699454649815	1.9613403197755586	-0.06207829962199526	-0.09188215625338686	-0.062078299621995195	1.3245412342790233	0.0007437994836685172	0.00018628775349746894	-0.00012566377833596505	0.033875482832701184	0.008453516827931138	0.012093103442795771	0.00845351682793114	0.011431609928988635	0.004491467984386364	0.01209310344279577	0.004491467984386361	0.02705039160326868
0.035	-0.38629349889908327	1.5325478745863468	-0.4192980207849491	-0.03180105131725289	0.33984148691393506	5.61609856954935	0.6191323223755492	-0.045827937457086354	-0.05441827992713778	0.6191763547688904	-0.04570639717014567	-0.05458287517800549	0.73493132893998	-0.1578448327603501	0.6595156939098356	3.835143501287844	0.030060257216952657	0.9867644316788853	-0.15934973269352298	0.006258945890395927	0.00014786146814426692	0.00022922639588732888	0.00011894647964671427	4.163407360900136	-0.2780332859259833	-0.09187999021159428	-0.27803328592598436	1.9613426441488795	-0.06207553026863469	-0.09187999021159438	-0.06207553026863468	1.3245403962828308	0.0017309608190698756	-3.6553107624450056e-05	-0.000602231046118252	0.033875496296602144	0.008453387563635789	0.012093172483560378	0.00845338756363579	0.011431518117419796	0.0044913742600815815	0.012093172483560382	0.004491374260081582	0.027050475274213216
0.04	-0.3436357101637322	1.5357583068186456	-0.4311747634576892	-0.07379529624222789	0.4513779070419515	5.5921247331457975	0.6191327801490253	-0.04582751847054861	-0.054417980225735574	0.6191802204857697	-0.04569616234130659	-0.05459584200904018	0.7349304008536063	-0.15784702513607896	0.6595162034073518	3.8351434744978596	0.030203139550182223	0.98687894929754	-0.15861182110642144	0.006400990228230847	9.155458427085447e-05	8.37972256630568e-05	5.994032317250647e-05	4.163406722432891	-0.2780407806766063	-0.09188040215797583	-0.2780407806766055	1.9613450438085815	-0.06207361389283973	-0.09188040215797587	-0.06207361389283962	1.3245399453908615	0.0005978258762654621	-6.788059684132332e-05	-0.000690556384796829	0.03387553989102503	0.008453274491792947	0.012093229847625928	0.00845327449179295	0.011431434903115965	0.004491296892965234	0.012093229847625932	0.004491296892965234	0.02705052808486248
0.045	-0.361960664436257	1.5778746432073556	-0.45709664340172396	-0.08854146593398865	0.5008734469199225	5.67629510810941	0.619135141490321	-0.045828831341680254	-0.05441678957583873	0.6191827976303558	-0.04568933912208052	-0.05460448656306323	0.7349239305071205	-0.15784899971576882	0.6595229409631604	3.835144264373599	0.02920249522076479	0.9873899919911647	-0.1555899032346539	0.006514406224032034	0.00047226502871311417	-0.0002625748650606988	0.00023813166003564077	4.163391975080988	-0.2780594919854668	-0.09183335100096572	-0.27805949198546687	1.9613478901472625	-0.06207212069080845	-0.09183335100096571	-0.0620721206908085	1.3245368951399024	0.001027832082989133	-0.00303410499853852	-0.001631996986849364	0.03387533304503717	0.008452954512464785	0.012093040517851324	0.008452954512464786	0.011431248592541922	0.004491139131865596	0.012093040517851322	0.004491139131865594	0.027050527328152024
